Date,CO,NO1,NO2,O3,SO2
2015-08-04 07:00:00,0.99872231,24.4127598,24.9128418,72.8203125,3.54595947
2015-08-04 08:00:00,1.01053059,28.0178223,28.5535488,75.8971329,3.15439868
2015-08-04 09:00:00,0.96219993,22.5265293,16.7727051,76.7643204,2.34861255
2015-08-04 10:00:00,0.93385315,22.8178711,10.9094238,97.0498047,2.90386963
2015-08-04 11:00:00,0.9263438,22.8581543,24.5294189,100.839844,4.96594238
2015-08-04 12:00:00,0.9037903,23.9676113,17.9692383,117.677734,11.3760986
2015-08-04 13:00:00,0.91748351,23.0250645,26.5998535,131.201828,11.8059082
2015-08-04 14:00:00,0.90409344,21.7592773,15.0955811,164.091141,6.91790771
2015-08-04 15:00:00,0.95443422,22.5161133,18.0856113,189.992188,4.84379053
2015-08-04 16:00:00,0.95906472,22.9554043,14.6706543,203.748703,5.0369873
2015-08-04 17:00:00,0.96807659,22.53125,17.2280273,164.421875,4.17504883
2015-08-04 18:00:00,0.98204446,24.9299316,9.6727705,119.55143,3.56095386
2015-08-04 19:00:00,0.98870242,23.1069336,39.6083984,125.081055,4.64324951
2015-08-04 20:00:00,0.97923785,29.7021484,52.5390625,55.1767578,25.1010742
2015-08-04 21:00:00,0.98372906,27.3971348,29.607584,59.3266602,7.31170654
2015-08-04 22:00:00,0.97362876,30.9414063,96.914711,26.6144199,1.59437561
2015-08-04 23:00:00,0.96670431,25.057373,74.8795547,47.0083008,3.81155396
2015-08-05 00:00:00,0.97055972,23.4345703,45.5209961,57.8570976,4.16896582
2015-08-05 01:00:00,0.97864074,23.1791992,37.8678398,63.1503906,4.83662939
2015-08-05 02:00:00,0.98668414,20.8040371,29.0986328,71.1220703,8.3807373
2015-08-05 03:00:00,1.00973618,23.1412754,26.8103027,62.5224609,9.19354248
2015-08-05 04:00:00,1.03365481,22.8435879,24.3205566,69.6233749,2.16410327
2015-08-05 05:00:00,1.03123367,20.7802734,36.116375,52.5319023,2.13793945
2015-08-05 06:00:00,1.03745723,25.7670898,27.0141602,57.4208984,9.53271484
2015-08-05 07:00:00,1.03726399,24.9881191,21.5732422,71.7513046,10.8848467
2015-08-05 08:00:00,1.04582524,23.1169434,20.4345703,80.0058594,11.1738281
2015-08-05 09:00:00,1.00487673,23.1213379,12.0050049,90.9482422,5.14086914
2015-08-05 10:00:00,0.99011332,19.6259766,12.0158691,102.208984,3.87063599
2015-08-05 11:00:00,0.98271179,20.8686523,10.1951904,112.720703,2.64941406
2015-08-05 12:00:00,0.97733253,23.0146484,11.6847534,108.046875,2.90060425
2015-08-05 13:00:00,0.98137921,22.2529297,20.0875645,130.470703,3.67077637
2015-08-05 14:00:00,0.98698932,21.949707,25.3232422,115.001953,5.02642822
2015-08-05 15:00:00,1.04501748,23.0341797,18.7290039,93.4908829,1.50585938
2015-08-05 16:00:00,1.00887954,26.6101894,42.4047852,69.1526718,1.60651648
2015-08-05 17:00:00,1.03783774,27.6567383,39.1708984,66.3929062,3.86143994
2015-08-05 18:00:00,1.03388059,45.3821602,106.787758,30.4550781,6.85788965
2015-08-05 19:00:00,1.04025269,48.9417305,112.996094,30.5441074,20.1437988
2015-08-05 20:00:00,1.03091538,67.890625,116.830078,25.2268066,28.2565918
2015-08-05 21:00:00,0.97117513,42.1376953,100.839844,28.501791,5.67854834
2015-08-05 22:00:00,0.9419291,57.8613281,104.464844,38.0546875,14.2579756
2015-08-05 23:00:00,0.94962567,85.0364609,105.605469,30.9020176,19.6530762
2015-08-06 00:00:00,0.9369517,28.9415684,70.4524765,36.8948555,36.7246094
2015-08-06 01:00:00,0.96187949,27.8154297,55.9622383,38.8725586,16.2950439
2015-08-06 02:00:00,0.95265198,23.8748379,26.5422363,60.9819336,9.66271973
2015-08-06 03:00:00,0.97719115,21.3393555,18.4104004,78.5195313,1.53275549
2015-08-06 04:00:00,0.98662823,24.645752,35.3193359,57.9750977,2.02537537
2015-08-06 05:00:00,0.97506511,29.1923828,46.902668,58.0136719,1.18477631
2015-08-06 06:00:00,0.98686016,34.2263184,65.9936523,45.4804688,2.16790771
2015-08-06 07:00:00,0.98010254,34.5997734,48.4868164,32.5870781,1.99636841
2015-08-06 08:00:00,0.96809489,28.2905273,48.4418945,64.3736954,6.8996582
2015-08-06 09:00:00,0.98434854,38.3950195,45.8635254,70.8007813,18.9274902
2015-08-06 10:00:00,1.0033071,21.0675449,10.8304033,109.113281,11.1131592
2015-08-06 11:00:00,1.00638938,21.8307285,15.307373,120.336586,8.68188477
2015-08-06 12:00:00,1.00430405,21.6367188,22.8862305,119.73568,6.58785009
2015-08-06 13:00:00,0.99299318,27.4816895,39.2125664,125.917969,6.64591455
2015-08-06 14:00:00,0.98679507,25.3354492,53.0374336,71.3632813,2.634552
2015-08-06 15:00:00,0.97909039,33.3468437,62.3818359,72.0625,19.5978184
2015-08-06 16:00:00,0.95650637,29.222168,49.715168,100.728516,8.508708
2015-08-06 17:00:00,0.94259542,22.482748,39.4707031,93.5078125,7.16296387
2015-08-06 18:00:00,0.94785154,24.6552734,50.2915039,67.1761093,22.109293
2015-08-06 19:00:00,0.95141399,21.5825195,31.7722988,82.4882813,4.01022339
2015-08-06 20:00:00,0.95929664,34.5045586,85.1279297,35.2880859,3.68141675
2015-08-06 21:00:00,1.00852048,55.175293,86.9121094,29.5528965,5.0345459
2015-08-06 22:00:00,1.04950356,27.111002,56.5458984,34.862793,1.64898682
2015-08-06 23:00:00,1.04167891,33.1111641,52.7651367,29.3286133,0.89520264
2015-08-07 00:00:00,1.05530798,23.6728516,43.9798164,33.2248535,17.1555176
2015-08-07 01:00:00,1.05484617,25.5473633,39.6704102,34.0338554,9.80273438
2015-08-07 02:00:00,1.04239297,26.9775391,30.0898438,43.847332,13.0361328
2015-08-07 03:00:00,0.99942523,27.4116211,33.8178711,38.3232422,4.29766846
2015-08-07 04:00:00,0.96702272,26.2438965,30.7993164,42.3134766,7.24438477
2015-08-07 05:00:00,0.96687418,23.3256836,29.0334473,38.4052734,2.46486402
2015-08-07 06:00:00,0.96806639,30.1772461,31.4172363,37.8968086,2.24359131
2015-08-07 07:00:00,0.94737548,26.128418,26.1623535,47.5699883,2.2925415
2015-08-07 08:00:00,0.95987755,39.8823242,40.4267578,59.4213867,9.09602833
2015-08-07 09:00:00,0.97541404,25.4122715,24.9316406,80.6445313,9.15203857
2015-08-07 10:00:00,0.99781597,23.2006836,13.1241045,83.2734375,5.42506933
2015-08-07 11:00:00,0.97212017,22.234375,11.3050127,78.4785156,4.71948242
2015-08-07 12:00:00,0.95454103,20.0354004,9.76139355,88.6171875,2.64099121
2015-08-07 13:00:00,0.94915265,20.9295254,10.1269121,105.829102,8.72821045
2015-08-07 14:00:00,0.95992941,21.7011719,22.2591152,96.6855469,4.18939209
2015-08-07 15:00:00,0.95788068,24.0935059,27.1261387,89.0058594,4.62166357
2015-08-07 16:00:00,0.97377014,29.4680996,68.6777344,57.3447266,5.26538086
2015-08-07 17:00:00,0.970047,30.8701172,92.1884766,29.848877,4.25250244
2015-08-07 18:00:00,0.97210592,29.8408203,93.1748047,37.0219727,8.93823242
2015-08-07 19:00:00,0.96249694,24.9916992,41.8579102,89.5787735,2.10797119
2015-08-07 20:00:00,0.98369753,24.956543,70.3443985,51.1494141,0.9646861
2015-08-07 21:00:00,0.97307128,67.8144531,128.171875,25.8491211,9.42242432
2015-08-07 22:00:00,0.96654356,25.4938145,65.4248047,47.8596992,0.75222778
2015-08-07 23:00:00,0.96326292,36.2211914,95.0123672,27.7443848,0.77973938
2015-08-08 00:00:00,0.96882832,35.2218437,75.7133789,41.9228516,11.6166382
2015-08-08 01:00:00,0.98544008,39.9956055,78.5097656,21.4995117,14.7260742
2015-08-08 02:00:00,0.98730266,41.4470215,60.4116211,30.9196777,15.6955566
2015-08-08 03:00:00,0.97841489,25.479248,49.7324219,34.6977539,6.40649414
2015-08-08 04:00:00,0.99538475,32.2360039,45.0351563,31.3171387,2.63919067
2015-08-08 05:00:00,0.98327941,22.4575195,34.2067871,57.8920898,5.32208252
2015-08-08 06:00:00,0.97256875,31.1333008,44.1157227,30.8347168,11.5223389
2015-08-08 07:00:00,1.00777686,29.3007813,31.9532871,43.7958984,6.2132163
2015-08-08 08:00:00,0.97791237,29.3007813,43.6604805,60.8510742,7.80297852
2015-08-08 09:00:00,0.98243105,29.3007813,20.8398438,67.0664063,17.4577637
2015-08-08 10:00:00,1.0161947,29.3007813,21.2325039,79.3896484,9.71594238
2015-08-08 11:00:00,1.00477397,22.4326172,16.7363281,78.5683594,7.71695948
2015-08-08 12:00:00,0.99538982,28.3479004,28.9396152,89.1845703,7.02905273
2015-08-08 13:00:00,0.99176735,26.5109863,20.355957,133.177734,5.62630224
2015-08-08 14:00:00,1.00625002,34.1247559,67.9145508,63.8408203,4.93017578
2015-08-08 15:00:00,1.01765335,29.8996582,76.1419296,80.8997421,18.1217442
2015-08-08 16:00:00,1.00221968,29.9335938,81.0214844,69.9072266,19.0776367
2015-08-08 17:00:00,1.01235151,31.4069004,65.5390625,43.75,17.1341152
2015-08-08 18:00:00,1.02692461,33.5333672,82.25,41.128418,33.8847656
2015-08-08 19:00:00,1.03096318,31.9150391,87.2177734,29.5422363,31.0517578
2015-08-08 20:00:00,1.01975501,29.0844727,71.6113281,31.1789551,24.798584
2015-08-08 21:00:00,1.01378477,25.970459,56.4453125,40.168457,23.7268066
2015-08-08 22:00:00,1.02474976,25.0852051,55.3320313,36.2866211,23.8798828
2015-08-08 23:00:00,1.02858484,45.3525391,59.7591133,29.3400879,21.4980469
2015-08-09 00:00:00,1.00836992,31.5703125,59.9778633,31.494873,14.9500732
2015-08-09 01:00:00,1.02743125,40.1669922,59.2451172,38.6643867,9.79646778
2015-08-09 02:00:00,1.01343989,40.6083984,48.6803398,40.2929688,3.31027222
2015-08-09 03:00:00,0.95330405,28.5639648,48.0605469,31.2413731,7.18363428
2015-08-09 04:00:00,0.91992897,38.4785156,47.7285156,31.8753262,8.41210938
2015-08-09 05:00:00,0.91977638,38.4785156,35.8720703,38.1866875,6.18737793
2015-08-09 06:00:00,0.90944928,38.4785156,27.6980801,52.7154961,6.68920898
2015-08-09 07:00:00,0.92272544,38.4785156,31.2888184,58.3222656,1.18418884
2015-08-09 08:00:00,0.91222328,38.4785156,48.9993477,52.8779297,5.05721045
2015-08-09 09:00:00,0.97084349,38.4785156,48.2802734,39.9348946,0.65166473
2015-08-09 10:00:00,1.0093689,38.4785156,32.3470039,69.2714844,2.26141357
2015-08-09 11:00:00,1.01380002,38.4785156,45.5917969,43.9492188,2.21482849
2015-08-09 12:00:00,1.001652,38.4785156,26.9685879,58.9980469,2.65588379
2015-08-09 13:00:00,0.99040323,38.4785156,29.0290527,66.8486328,2.95549011
2015-08-09 14:00:00,1.00511062,38.4785156,34.6000977,70.4563828,6.76281738
2015-08-09 15:00:00,1.00972903,38.4785156,36.0629883,77.8684921,13.8289795
2015-08-09 16:00:00,0.98687339,38.4785156,19.4978027,87.8066406,9.63696289
2015-08-09 17:00:00,0.99769896,24.4389648,21.7085781,62.3217773,3.65988159
2015-08-09 18:00:00,0.99827272,27.0475254,42.843914,55.2368164,10.4570313
2015-08-09 19:00:00,1.00043845,37.53125,66.0234375,39.0224609,20.0593262
2015-08-09 20:00:00,0.98998207,50.296875,68.6604843,30.6374512,7.82771826
2015-08-09 21:00:00,1.00892234,27.8813477,28.4020176,56.3567696,11.5279131
2015-08-09 22:00:00,1.02432358,97.8339844,62.5844727,31.9638672,4.79846191
2015-08-09 23:00:00,1.01325989,109.611328,64.1845703,30.4331055,4.30767822
2015-08-10 00:00:00,1.00741065,109.611328,68.3623047,26.3994141,4.03237915
2015-08-10 01:00:00,1.02080286,109.611328,70.8066406,29.7071934,4.26846313
2015-08-10 02:00:00,1.01600957,119.591797,72.7792969,27.1503906,8.80859375
2015-08-10 03:00:00,1.00554097,119.591797,61.8505859,30.1971035,8.16491699
2015-08-10 04:00:00,1.02675176,119.591797,64.9853516,27.6673183,8.28511524
2015-08-10 05:00:00,1.02705073,85.7695313,67.0712891,34.4046211,7.16813135
2015-08-10 06:00:00,1.01738989,85.7695313,75.4837265,33.1858711,12.2444658
2015-08-10 07:00:00,0.99228823,85.7695313,77.2389297,25.6925449,10.6121416
2015-08-10 08:00:00,1.01566362,85.7695313,76.5891953,39.3417969,8.12028027
2015-08-10 09:00:00,1.00612187,56.6311836,82.2858047,46.0517578,14.4711914
2015-08-10 10:00:00,1.00383914,44.1176758,81.0260391,70.1835938,6.76688623
2015-08-10 11:00:00,1.00016987,23.715332,32.7486992,129.000977,6.97595215
2015-08-10 12:00:00,0.98651224,30.5436192,23.5253906,178.930984,6.96036768
2015-08-10 13:00:00,0.9952932,23.0126953,33.4305,224.841797,7.33353662
2015-08-10 14:00:00,0.99480593,23.6775723,32.8144531,219.263016,6.88018799
2015-08-10 15:00:00,1.0078969,24.045248,28.8180332,226.785156,5.85603857
2015-08-10 16:00:00,1.02827144,23.050293,13.0444336,208.096359,4.63195801
2015-08-10 17:00:00,1.01998091,21.6740723,20.7192383,151.608078,5.43062353
2015-08-10 18:00:00,1.01115823,34.1206055,46.2358398,79.203125,11.8479004
2015-08-10 19:00:00,1.00661719,33.4812012,54.7910156,67.5657578,11.5315752
2015-08-10 20:00:00,0.99453533,24.9303379,56.5170898,77.4316406,1.79875183
2015-08-10 21:00:00,0.93400168,49.3984375,101.651367,32.2246094,4.29984522
2015-08-10 22:00:00,0.88866067,82.4042969,100.171875,33.0371094,4.35559082
2015-08-10 23:00:00,0.88671875,100.505859,103.985023,25.9245605,6.25286865
2015-08-11 00:00:00,0.89040017,103.747398,106.225258,34.8380547,6.89652491
2015-08-11 01:00:00,0.90233457,35.3388672,50.1793633,42.6235352,3.90148926
2015-08-11 02:00:00,0.91687012,40.9775391,47.6943359,28.4853516,3.78582764
2015-08-11 03:00:00,0.96675009,36.7288399,30.9604492,37.2395821,5.73506689
2015-08-11 04:00:00,0.99602562,31.1835938,35.1668282,39.0169258,3.51039624
2015-08-11 05:00:00,0.99254763,34.185791,37.4095039,42.3769531,2.20353198
2015-08-11 06:00:00,0.99430847,32.2922363,33.5681953,70.5605469,5.31526709
2015-08-11 07:00:00,0.99717307,45.4501953,37.0419922,35.2545586,6.90470362
2015-08-11 08:00:00,0.98503518,45.4501953,56.0913086,57.5032539,10.0080566
2015-08-11 09:00:00,0.98167115,45.4501953,61.9111328,101.225258,19.2078457
2015-08-11 10:00:00,1.01695251,29.7495117,68.5078125,113.101563,9.41219044
2015-08-11 11:00:00,0.9806295,24.135416,23.4074707,128.438797,11.7141113
2015-08-11 12:00:00,0.97134906,24.1037598,47.1401367,106.504883,13.8247681
2015-08-11 13:00:00,0.97672832,23.7571621,54.3339844,75.7207031,4.21340942
2015-08-11 14:00:00,0.98214418,23.8308105,42.3266602,95.9814453,1.5015564
2015-08-11 15:00:00,1.00727534,29.7412109,86.5598984,53.1640625,2.0748291
2015-08-11 16:00:00,1.04561162,29.7412109,69.3639297,30.5864258,11.3699951
2015-08-11 17:00:00,1.03635049,29.7412109,66.3588867,30.8452148,10.7219238
2015-08-11 18:00:00,1.02865398,29.7412109,48.7709961,34.3657227,5.44677734
2015-08-11 19:00:00,1.01816511,29.7412109,44.3886719,35.8115234,13.210124
2015-08-11 20:00:00,1.02611899,29.7412109,39.6767578,52.7093086,1.75482178
2015-08-11 21:00:00,1.01991379,29.7412109,42.5914726,46.5885429,2.02243042
2015-08-11 22:00:00,1.02545166,29.7412109,33.847332,70.2600937,1.7811991
2015-08-11 23:00:00,1.00959265,29.7412109,28.4959316,54.5537109,15.5361328
2015-08-12 00:00:00,1.02344358,29.7412109,32.7382813,49.5024414,11.9609375
2015-08-12 01:00:00,1.02151084,29.7412109,55.8569336,33.8911133,7.96923828
2015-08-12 02:00:00,1.01734209,29.7412109,25.6157227,48.722168,2.81088257
2015-08-12 03:00:00,1.00505674,23.8476563,27.0839844,50.2333984,2.09561157
2015-08-12 04:00:00,0.98938292,23.8476563,24.2973633,49.9018555,1.32292175
2015-08-12 05:00:00,0.95287067,23.8476563,23.6616211,47.7021484,1.59561157
2015-08-12 06:00:00,0.97154945,23.8476563,21.1923828,46.0,3.31156421
2015-08-12 07:00:00,0.97653097,23.8476563,22.5950527,44.9378242,2.18954468
2015-08-12 08:00:00,0.97725421,23.8476563,27.2200527,51.5237617,4.65287256
2015-08-12 09:00:00,0.97053325,20.5756836,14.3831787,66.4827499,2.48316455
2015-08-12 10:00:00,0.94931436,22.8164063,10.206543,92.4967422,2.75933838
2015-08-12 11:00:00,0.95027363,24.3339844,17.4949951,100.115883,2.38015747
2015-08-12 12:00:00,0.92469585,24.3339844,13.7635498,125.04818,3.21157837
2015-08-12 13:00:00,0.94042361,22.3741856,12.6304932,145.648438,4.52366114
2015-08-12 14:00:00,0.93464255,22.0911465,13.4927568,162.986984,9.85530567
2015-08-12 15:00:00,0.93952739,28.8188477,13.272624,140.826172,7.41276026
2015-08-12 16:00:00,0.96675718,21.9373379,7.07147217,135.927734,5.23028564
2015-08-12 17:00:00,0.93923545,25.8662109,21.7480469,124.29232,6.2713623
2015-08-12 18:00:00,0.94608253,28.4604492,31.5893555,113.120117,7.37719727
2015-08-12 19:00:00,0.93441468,21.8846035,46.3876953,88.4036484,7.7513833
2015-08-12 20:00:00,0.92970681,36.4790039,97.4023438,33.6567383,5.61550903
2015-08-12 21:00:00,0.95816857,67.1712265,125.832031,29.045084,7.56811523
2015-08-12 22:00:00,1.00328171,81.3541641,98.8645859,28.2529297,10.7729492
2015-08-12 23:00:00,1.00210261,79.382164,84.7021484,43.2539063,20.293457
2015-08-13 00:00:00,1.02423501,69.367836,73.1748047,35.9283867,5.47993994
2015-08-13 01:00:00,1.0195241,118.869141,64.1442032,29.2931309,2.4085083
2015-08-13 02:00:00,1.02799881,78.984375,56.4150391,32.1096191,2.04431152
2015-08-13 03:00:00,0.99556679,55.9648438,57.2285156,31.7957363,56.9241524
2015-08-13 04:00:00,0.97778422,61.5683594,56.1106758,33.0996094,21.859375
2015-08-13 05:00:00,0.95972288,155.483078,60.1445313,33.8421211,8.31225586
2015-08-13 06:00:00,0.95656639,167.990234,63.4243164,33.730957,22.8999023
2015-08-13 07:00:00,0.95351255,180.921875,69.0208359,38.4711914,8.10009766
2015-08-13 08:00:00,0.96600443,180.921875,82.9238281,55.1953125,17.7746582
2015-08-13 09:00:00,0.96939594,180.921875,50.6494141,97.6708984,16.0321045
2015-08-13 10:00:00,0.95830792,180.921875,26.7087402,126.166016,13.5109863
2015-08-13 11:00:00,0.96242267,180.921875,24.5117188,144.657547,8.91560841
2015-08-13 12:00:00,0.95974123,180.921875,22.3631191,153.166672,27.6728516
2015-08-13 13:00:00,0.93952942,25.5737305,18.8347168,143.690109,33.9907227
2015-08-13 14:00:00,0.92549843,34.4472656,39.5249023,133.910156,29.328125
2015-08-13 15:00:00,0.93553567,20.5185547,10.871582,127.265625,4.69335938
2015-08-13 16:00:00,0.9561218,22.0644531,17.2887363,109.837891,7.54439306
2015-08-13 17:00:00,0.97983807,22.0013027,13.0338135,126.384766,5.63653564
2015-08-13 18:00:00,0.95918375,23.6230469,37.3033867,92.3007813,4.11918116
2015-08-13 19:00:00,0.98127949,22.2649746,63.9156914,68.4306641,4.88635254
2015-08-13 20:00:00,0.9962911,22.5439453,54.652668,73.6770859,2.59458423
2015-08-13 21:00:00,1.04574692,32.3432617,65.9417343,50.5600586,8.33056641
2015-08-13 22:00:00,1.08779907,78.1809921,113.625648,26.7753906,7.35219336
2015-08-13 23:00:00,1.07996619,74.5419922,103.322266,29.9350586,4.23081446
2015-08-14 00:00:00,1.06895959,75.8046875,70.9941406,26.0402832,3.98937988
2015-08-14 01:00:00,1.07738853,49.4599609,63.5908203,30.4335938,2.8927002
2015-08-14 02:00:00,1.06841433,62.3050117,63.2955742,26.4417324,3.85337329
2015-08-14 03:00:00,1.04393721,58.3447266,58.6793633,31.25,3.73001099
2015-08-14 04:00:00,1.01816809,34.8818359,52.6695976,32.3999023,4.63085938
2015-08-14 05:00:00,1.03311765,26.8339844,52.2568359,33.114502,2.31268311
2015-08-14 06:00:00,1.04962969,42.1901054,49.6435547,29.3691406,7.60913086
2015-08-14 07:00:00,1.0253886,27.4501953,27.956543,55.3754883,6.88293457
2015-08-14 08:00:00,1.01524246,24.9379883,26.824707,65.340332,12.7281494
2015-08-14 09:00:00,0.95515442,26.2353516,24.0481777,75.3170547,10.4974775
2015-08-14 10:00:00,0.94746196,24.0942383,26.8693848,89.9931641,4.8001709
2015-08-14 11:00:00,0.93152672,26.5478516,15.5115967,80.7246094,1.96421814
2015-08-14 12:00:00,0.93136698,28.6740723,36.2661133,76.507164,2.98783875
2015-08-14 13:00:00,0.94782716,32.7832031,35.4846992,89.7470703,2.57574463
2015-08-14 14:00:00,0.92382509,27.2742519,32.640461,135.712891,3.52484131
2015-08-14 15:00:00,1.01087844,24.5393887,27.5559082,171.436203,3.09344482
2015-08-14 16:00:00,1.04998577,22.3596191,41.7566719,208.696609,9.59842968
2015-08-14 17:00:00,1.02306414,24.4597988,44.2949219,202.582031,9.82324219
2015-08-14 18:00:00,1.02104294,24.2804356,50.2275391,145.121094,8.40669727
2015-08-14 19:00:00,1.00566411,26.9396152,76.8066406,96.9013672,14.1563721
2015-08-14 20:00:00,1.02343142,37.4192696,98.6556015,37.4335938,11.9777832
2015-08-14 21:00:00,1.00471389,47.1315117,89.5247421,25.9228516,14.0655518
2015-08-14 22:00:00,0.99134421,35.9176445,81.3193359,22.9840488,5.93745947
2015-08-14 23:00:00,0.9963786,25.5703125,77.4186172,26.1241856,15.7088213
2015-08-15 00:00:00,1.01201177,33.7839355,61.0813789,39.1083984,31.2546387
2015-08-15 01:00:00,1.00316465,32.9046211,64.2685547,28.5810547,42.0458984
2015-08-15 02:00:00,1.02341509,35.3219414,60.0823555,32.6328125,30.6726074
2015-08-15 03:00:00,1.04692996,22.8027344,31.7314453,43.6933594,46.2895508
2015-08-15 04:00:00,1.05372107,20.262207,29.5831699,38.9671211,38.4960938
2015-08-15 05:00:00,1.0499512,25.548584,41.8229179,33.8481445,28.2348633
2015-08-15 06:00:00,1.04284263,56.8867188,48.6357422,38.6604805,34.3876953
2015-08-15 07:00:00,1.05355835,30.4332676,32.5732422,52.4358711,6.17486572
2015-08-15 08:00:00,1.04275918,25.7553711,22.4783535,53.390625,4.20806885
2015-08-15 09:00:00,1.01507461,27.1147461,22.4741211,83.0810547,20.2555332
2015-08-15 10:00:00,0.97046202,28.8378906,41.4755859,99.4934921,23.1072598
2015-08-15 11:00:00,0.97656453,25.0024414,39.4309883,107.475586,21.59375
2015-08-15 12:00:00,0.99813539,22.2636719,21.8996582,125.541016,16.2459717
2015-08-15 13:00:00,0.94069213,21.7724609,65.3012695,93.8632813,7.15307617
2015-08-15 14:00:00,0.95286155,25.9929199,49.6469727,78.3098984,4.81619263
2015-08-15 15:00:00,0.97518718,24.3178711,55.6425781,53.9202461,2.07749939
2015-08-15 16:00:00,0.95367432,26.2741699,52.7594414,47.5068359,1.89391077
2015-08-15 17:00:00,0.95910645,33.1437988,68.8413086,40.1977539,2.32667542
2015-08-15 18:00:00,0.93304849,27.5115566,55.6254883,53.5551758,1.43170166
2015-08-15 19:00:00,0.93935752,29.2736816,79.5830078,43.2749023,1.80122375
2015-08-15 20:00:00,0.95117593,30.1130371,79.3798828,45.0279961,6.42167139
2015-08-15 21:00:00,0.99902546,22.6357422,46.8583984,53.8981133,4.71655273
2015-08-15 22:00:00,1.03762007,33.2805176,70.1025391,28.1918945,5.40539551
2015-08-15 23:00:00,1.04367876,72.8079453,77.2353516,34.0268555,5.300354
2015-08-16 00:00:00,1.03063357,52.3173828,69.9091797,26.6248379,3.76271558
2015-08-16 01:00:00,1.04688716,70.0390625,77.6328125,30.3405762,3.35011792
2015-08-16 02:00:00,1.04855144,32.0598145,54.5227852,28.3271484,3.32607007
2015-08-16 03:00:00,1.02444971,56.0048828,48.75,26.5617676,1.86560059
2015-08-16 04:00:00,1.00560713,44.0595703,49.3007813,33.4624023,1.34820557
2015-08-16 05:00:00,0.97788596,42.0732422,55.784832,33.7785645,1.45054114
2015-08-16 06:00:00,0.98872679,38.7936211,58.2773438,36.5898438,2.81866455
2015-08-16 07:00:00,0.98151654,37.168457,39.3867188,45.2626953,7.38781738
2015-08-16 08:00:00,0.9823761,29.984375,40.265789,57.6796875,14.1722822
2015-08-16 09:00:00,1.00405991,23.2973633,17.9874668,79.9036484,6.42626953
2015-08-16 10:00:00,1.00080979,24.5681973,18.6247559,90.9570313,6.06317139
2015-08-16 11:00:00,0.97010297,23.1832676,10.6090088,111.124352,4.09906006
2015-08-16 12:00:00,0.98046875,22.1826172,14.2802734,136.408859,4.96390772
2015-08-16 13:00:00,0.98370564,21.0322266,16.3537598,148.804688,4.61869287
2015-08-16 14:00:00,0.98066205,22.8387051,39.310791,136.013672,4.56060791
2015-08-16 15:00:00,0.97989398,37.2207031,36.5913086,91.835289,1.35573328
2015-08-16 16:00:00,0.9888621,37.2207031,21.1642246,116.177734,1.49192297
2015-08-16 17:00:00,0.99670917,37.2207031,54.3372383,85.1171875,1.97470093
2015-08-16 18:00:00,0.98087257,25.6801758,60.6940117,88.328125,4.02022314
2015-08-16 19:00:00,0.98819375,27.5744629,74.4677734,67.2055664,4.13531494
2015-08-16 20:00:00,0.9831838,33.9244804,92.0292969,34.8671875,3.49245191
2015-08-16 21:00:00,1.00736082,55.0888672,94.1542969,29.8991699,1.21418762
2015-08-16 22:00:00,1.03286135,94.0507813,100.229492,34.5014648,1.13951111
2015-08-16 23:00:00,1.02375686,54.9311523,88.2734375,29.4255371,7.01293945
2015-08-17 00:00:00,1.04763591,79.1015625,80.8027344,35.2797852,24.5712891
2015-08-17 01:00:00,1.0374186,58.1450195,73.6582031,34.0961914,47.4985352
2015-08-17 02:00:00,1.0371846,36.3453789,56.2055664,45.0113945,2.60809326
2015-08-17 03:00:00,0.98867089,25.1456699,39.5170898,53.5950508,3.39864087
2015-08-17 04:00:00,0.96925759,31.3134766,50.4707031,43.2705078,1.66117859
2015-08-17 05:00:00,0.97434181,27.2216797,43.7529297,39.5620117,1.49246216
2015-08-17 06:00:00,0.96819764,83.5104141,68.9814453,35.7856445,2.95376587
2015-08-17 07:00:00,0.96169841,41.8496094,46.3237305,38.5214844,7.64050293
2015-08-17 08:00:00,0.96443683,26.6655273,22.3552246,68.5058594,3.60733032
2015-08-17 09:00:00,0.99176228,26.6655273,17.692627,87.0048828,3.62701416
2015-08-17 10:00:00,1.01102805,26.6655273,25.1916504,97.2076797,10.7852783
2015-08-17 11:00:00,1.00900066,20.4736328,18.668457,106.886719,7.13690186
2015-08-17 12:00:00,0.99524534,19.5830078,10.4157305,130.800781,5.20751953
2015-08-17 13:00:00,1.00396419,19.5830078,10.5614624,118.978516,7.36031103
2015-08-17 14:00:00,0.99036866,20.2626953,9.24731445,139.19043,5.13928223
2015-08-17 15:00:00,1.00680029,23.6901855,26.9325352,97.5976563,6.0881958
2015-08-17 16:00:00,1.03936362,23.3569336,8.6306963,99.5442734,4.82088232
2015-08-17 17:00:00,1.0113709,20.6798496,17.5209961,105.338867,6.47894287
2015-08-17 18:00:00,1.05896604,21.7175293,40.8268242,94.0234375,5.82942724
2015-08-17 19:00:00,1.05711257,28.1083984,67.7597656,59.5166016,7.38824463
2015-08-17 20:00:00,1.05406702,28.310709,60.1204414,58.0592461,5.55757666
2015-08-17 21:00:00,1.00738835,51.3938789,98.5833359,27.8154297,2.92440796
2015-08-17 22:00:00,0.95945841,26.9191074,32.0168457,94.5527344,5.57312012
2015-08-17 23:00:00,0.94896954,29.5175781,90.680336,46.706543,1.40953064
