,O3,Date
124,6.6,2015-01-30 05:00:00
125,10.7,2015-01-30 06:00:00
126,4.9,2015-01-30 07:00:00
127,2.8,2015-01-30 08:00:00
128,13.7,2015-01-30 09:00:00
129,35.6,2015-01-30 10:00:00
130,54.6,2015-01-30 11:00:00
131,91.5,2015-01-30 12:00:00
132,108.0,2015-01-30 13:00:00
133,105.6,2015-01-30 14:00:00
134,106.7,2015-01-30 15:00:00
135,118.3,2015-01-30 16:00:00
136,108.7,2015-01-30 17:00:00
137,84.6,2015-01-30 18:00:00
138,19.3,2015-01-30 19:00:00
139,5.6,2015-01-30 20:00:00
140,10.5,2015-01-30 21:00:00
141,6.0,2015-01-30 22:00:00
142,4.3,2015-01-30 23:00:00
143,5.4,2015-01-31 00:00:00
0,1.1,2015-01-31 01:00:00
1,22.7,2015-01-31 02:00:00
2,46.1,2015-01-31 03:00:00
3,49.5,2015-01-31 04:00:00
4,38.1,2015-01-31 05:00:00
5,40.1,2015-01-31 06:00:00
6,23.4,2015-01-31 07:00:00
7,14.6,2015-01-31 08:00:00
8,18.4,2015-01-31 09:00:00
9,41.1,2015-01-31 10:00:00
10,84.0,2015-01-31 11:00:00
11,106.9,2015-01-31 12:00:00
12,121.1,2015-01-31 13:00:00
13,121.9,2015-01-31 14:00:00
14,118.5,2015-01-31 15:00:00
15,115.7,2015-01-31 16:00:00
16,106.5,2015-01-31 17:00:00
17,67.7,2015-01-31 18:00:00
18,,2015-01-31 19:00:00
19,1.9,2015-01-31 20:00:00
20,6.6,2015-01-31 21:00:00
21,6.0,2015-01-31 22:00:00
