,SO2,Date
112,3.18355298,2015-01-17 17:00:00
113,3.18355298,2015-01-17 18:00:00
114,3.18355298,2015-01-17 19:00:00
115,3.18355298,2015-01-17 20:00:00
116,2.09796143,2015-01-17 21:00:00
117,3.0864563,2015-01-17 22:00:00
118,5.39823389,2015-01-17 23:00:00
119,5.84216309,2015-01-18 00:00:00
120,1.2834574,2015-01-18 01:00:00
121,2.10587573,2015-01-18 02:00:00
122,0.98022461,2015-01-18 03:00:00
123,0.91497803,2015-01-18 04:00:00
124,0.68730164,2015-01-18 05:00:00
125,0.34075165,2015-01-18 06:00:00
126,1.3505249,2015-01-18 07:00:00
127,8.39237499,2015-01-18 08:00:00
128,9.69140625,2015-01-18 09:00:00
129,20.5374355,2015-01-18 10:00:00
130,30.5708008,2015-01-18 11:00:00
131,50.0410156,2015-01-18 12:00:00
132,12.394124,2015-01-18 13:00:00
133,7.09912109,2015-01-18 14:00:00
134,8.61157227,2015-01-18 15:00:00
135,6.06331396,2015-01-18 16:00:00
136,4.96268702,2015-01-18 17:00:00
137,2.80604553,2015-01-18 18:00:00
138,2.65740967,2015-01-18 19:00:00
139,1.92202759,2015-01-18 20:00:00
140,2.09759521,2015-01-18 21:00:00
141,2.09759521,2015-01-18 22:00:00
142,53.6487617,2015-01-18 23:00:00
143,10.2403154,2015-01-19 00:00:00
0,2.3404541,2015-01-19 01:00:00
1,1.41485596,2015-01-19 02:00:00
2,8.3338623,2015-01-19 03:00:00
3,7.8982749,2015-01-19 04:00:00
4,7.8982749,2015-01-19 05:00:00
5,0,2015-01-19 06:00:00
6,0.8055827,2015-01-19 07:00:00
7,1.48080444,2015-01-19 08:00:00
8,1.54211426,2015-01-19 09:00:00
9,2.34368896,2015-01-19 10:00:00
10,5.33085108,2015-01-19 11:00:00
11,15.456543,2015-01-19 12:00:00
12,15.4047041,2015-01-19 13:00:00
13,19.8984985,2015-01-19 14:00:00
14,12.5319824,2015-01-19 15:00:00
15,8.32641602,2015-01-19 16:00:00
16,8.09057617,2015-01-19 17:00:00
17,8.09057617,2015-01-19 18:00:00
18,8.09057617,2015-01-19 19:00:00
19,8.09057617,2015-01-19 20:00:00
20,8.09057617,2015-01-19 21:00:00
21,8.09057617,2015-01-19 22:00:00
22,8.09057617,2015-01-19 23:00:00
23,8.09057617,2015-01-20 00:00:00
24,8.09057617,2015-01-20 01:00:00
25,8.09057617,2015-01-20 02:00:00
26,8.09057617,2015-01-20 03:00:00
27,8.09057617,2015-01-20 04:00:00
28,8.09057617,2015-01-20 05:00:00
29,8.09057617,2015-01-20 06:00:00
30,8.09057617,2015-01-20 07:00:00
31,8.09057617,2015-01-20 08:00:00
32,8.09057617,2015-01-20 09:00:00
33,8.09057617,2015-01-20 10:00:00
34,8.09057617,2015-01-20 11:00:00
35,8.09057617,2015-01-20 12:00:00
36,8.09057617,2015-01-20 13:00:00
37,8.09057617,2015-01-20 14:00:00
38,8.09057617,2015-01-20 15:00:00
39,8.09057617,2015-01-20 16:00:00
40,8.09057617,2015-01-20 17:00:00
41,8.09057617,2015-01-20 18:00:00
42,8.09057617,2015-01-20 19:00:00
43,8.09057617,2015-01-20 20:00:00
44,8.09057617,2015-01-20 21:00:00
45,8.09057617,2015-01-20 22:00:00
46,8.09057617,2015-01-20 23:00:00
47,8.09057617,2015-01-21 00:00:00
48,8.09057617,2015-01-21 01:00:00
49,8.09057617,2015-01-21 02:00:00
50,8.09057617,2015-01-21 03:00:00
51,8.09057617,2015-01-21 04:00:00
52,8.09057617,2015-01-21 05:00:00
53,8.09057617,2015-01-21 06:00:00
54,8.09057617,2015-01-21 07:00:00
55,8.09057617,2015-01-21 08:00:00
56,8.09057617,2015-01-21 09:00:00
57,8.09057617,2015-01-21 10:00:00
58,8.09057617,2015-01-21 11:00:00
59,8.09057617,2015-01-21 12:00:00
60,8.09057617,2015-01-21 13:00:00
61,8.09057617,2015-01-21 14:00:00
62,8.09057617,2015-01-21 15:00:00
63,8.09057617,2015-01-21 16:00:00
64,8.09057617,2015-01-21 17:00:00
65,8.09057617,2015-01-21 18:00:00
66,8.09057617,2015-01-21 19:00:00
67,8.09057617,2015-01-21 20:00:00
68,8.09057617,2015-01-21 21:00:00
69,8.09057617,2015-01-21 22:00:00
70,8.09057617,2015-01-21 23:00:00
71,8.09057617,2015-01-22 00:00:00
72,8.09057617,2015-01-22 01:00:00
73,8.09057617,2015-01-22 02:00:00
74,8.09057617,2015-01-22 03:00:00
75,8.09057617,2015-01-22 04:00:00
76,8.09057617,2015-01-22 05:00:00
77,8.09057617,2015-01-22 06:00:00
78,8.09057617,2015-01-22 07:00:00
79,8.09057617,2015-01-22 08:00:00
80,8.09057617,2015-01-22 09:00:00
81,8.09057617,2015-01-22 10:00:00
82,8.09057617,2015-01-22 11:00:00
83,8.09057617,2015-01-22 12:00:00
84,8.09057617,2015-01-22 13:00:00
85,8.09057617,2015-01-22 14:00:00
86,5.02636719,2015-01-22 15:00:00
87,34.769207,2015-01-22 16:00:00
88,34.5017891,2015-01-22 17:00:00
89,87.3808594,2015-01-22 18:00:00
90,72.0218124,2015-01-22 19:00:00
91,1.59950769,2015-01-22 20:00:00
92,0.68933105,2015-01-22 21:00:00
93,0.25207901,2015-01-22 22:00:00
94,4.00585938,2015-01-22 23:00:00
95,5.3147583,2015-01-23 00:00:00
96,27.9630527,2015-01-23 01:00:00
97,11.2129717,2015-01-23 02:00:00
98,13.9481611,2015-01-23 03:00:00
99,35.8694649,2015-01-23 04:00:00
100,24.93396,2015-01-23 05:00:00
101,11.6602373,2015-01-23 06:00:00
102,9.84411621,2015-01-23 07:00:00
103,7.6875,2015-01-23 08:00:00
104,20.3194981,2015-01-23 09:00:00
105,9.4768877,2015-01-23 10:00:00
106,9.95060253,2015-01-23 11:00:00
107,13.9866333,2015-01-23 12:00:00
108,9.90022755,2015-01-23 13:00:00
109,5.39572144,2015-01-23 14:00:00
110,7.48913574,2015-01-23 15:00:00
111,8.23543262,2015-01-23 16:00:00
112,10.1013184,2015-01-23 17:00:00
113,3.71781421,2015-01-23 18:00:00
114,4.14889526,2015-01-23 19:00:00
115,6.41467285,2015-01-23 20:00:00
116,3.72329712,2015-01-23 21:00:00
117,3.9016521,2015-01-23 22:00:00
118,9.49080372,2015-01-23 23:00:00
119,4.82303858,2015-01-24 00:00:00
120,3.53631592,2015-01-24 01:00:00
121,5.89469385,2015-01-24 02:00:00
122,2.66593432,2015-01-24 03:00:00
123,1.05143225,2015-01-24 04:00:00
124,2.83349609,2015-01-24 05:00:00
125,2.05735278,2015-01-24 06:00:00
126,1.73220825,2015-01-24 07:00:00
127,1.41569006,2015-01-24 08:00:00
128,2.245224,2015-01-24 09:00:00
129,1.49097192,2015-01-24 10:00:00
130,2.91370654,2015-01-24 11:00:00
131,0.78548431,2015-01-24 12:00:00
132,0.84898376,2015-01-24 13:00:00
133,0.79560345,2015-01-24 14:00:00
134,1.31633246,2015-01-24 15:00:00
135,1.78866577,2015-01-24 16:00:00
136,0.50614166,2015-01-24 17:00:00
137,1.493927,2015-01-24 18:00:00
138,1.88816321,2015-01-24 19:00:00
139,1.30126953,2015-01-24 20:00:00
140,0.94447327,2015-01-24 21:00:00
141,1.10990906,2015-01-24 22:00:00
142,9.77937794,2015-01-24 23:00:00
143,7.4397788,2015-01-25 00:00:00
0,6.38317871,2015-01-25 01:00:00
1,4.3086853,2015-01-25 02:00:00
2,1.42245483,2015-01-25 03:00:00
3,3.05959058,2015-01-25 04:00:00
4,13.5874023,2015-01-25 05:00:00
5,0.41905594,2015-01-25 06:00:00
6,1.42916358,2015-01-25 07:00:00
7,0.78733826,2015-01-25 08:00:00
8,0.77542114,2015-01-25 09:00:00
9,0.56532031,2015-01-25 10:00:00
10,0.2299207,2015-01-25 11:00:00
11,1.39569092,2015-01-25 12:00:00
12,1.23430383,2015-01-25 13:00:00
13,4.31296778,2015-01-25 14:00:00
14,4.58243799,2015-01-25 15:00:00
15,4.48795557,2015-01-25 16:00:00
16,3.73571777,2015-01-25 17:00:00
17,2.04043579,2015-01-25 18:00:00
18,1.98193359,2015-01-25 19:00:00
19,1.70849609,2015-01-25 20:00:00
20,4.64278173,2015-01-25 21:00:00
21,2.74072266,2015-01-25 22:00:00
22,12.8840332,2015-01-25 23:00:00
23,15.8898926,2015-01-26 00:00:00
24,9.49365234,2015-01-26 01:00:00
25,12.2897139,2015-01-26 02:00:00
26,10.79422,2015-01-26 03:00:00
27,12.1100264,2015-01-26 04:00:00
28,26.2983398,2015-01-26 05:00:00
29,7.92980957,2015-01-26 06:00:00
30,34.4580078,2015-01-26 07:00:00
31,16.5383301,2015-01-26 08:00:00
32,2.39217114,2015-01-26 09:00:00
33,6.7197876,2015-01-26 10:00:00
34,4.40083838,2015-01-26 11:00:00
35,3.41943359,2015-01-26 12:00:00
36,2.68652344,2015-01-26 13:00:00
37,2.40905762,2015-01-26 14:00:00
38,2.0664978,2015-01-26 15:00:00
39,3.74409986,2015-01-26 16:00:00
40,2.98448181,2015-01-26 17:00:00
41,1.96671546,2015-01-26 18:00:00
42,2.00868726,2015-01-26 19:00:00
43,6.56848145,2015-01-26 20:00:00
44,4.63033056,2015-01-26 21:00:00
45,3.5177002,2015-01-26 22:00:00
46,2.05705762,2015-01-26 23:00:00
47,1.51247787,2015-01-27 00:00:00
48,2.04678345,2015-01-27 01:00:00
49,2.33117676,2015-01-27 02:00:00
50,4.85766602,2015-01-27 03:00:00
51,4.18446875,2015-01-27 04:00:00
52,2.22047424,2015-01-27 05:00:00
